loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,pymnt_plan,url,desc,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,collections_12_mths_ex_med,mths_since_last_major_derog,policy_code,application_type,annual_inc_joint,dti_joint,verification_status_joint,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_act_il,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m,acc_open_past_24mths,avg_cur_bal,bc_open_to_buy,bc_util,chargeoff_within_12_mths,delinq_amnt,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,mths_since_recent_bc_dlq,mths_since_recent_inq,mths_since_recent_revol_delinq,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_120dpd_2m,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,pub_rec_bankruptcies,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit
20000,20000,20000, 36 months,13.67%,680.36,C,C3,Administrative Assistant,10+ years,MORTGAGE,125000,Not Verified,16-Mar,Current,n,,,credit_card,Credit card refinancing,125xx,NY,25.61,0,Mar-98,2,,,16,0,41243,94.60%,33,w,9899.7,9899.7,13576.82,13576.82,10100.3,3476.52,0,0,0,17-Dec,680.36,18-Jan,17-Dec,0,,1,Individual,,,,0,0,468394,1,5,1,3,6,49606,56,1,1,24232,69,43600,0,3,4,5,29275,1207,96.5,0,0,134,216,12,6,6,12,,1,,0,4,8,4,7,13,8,14,8,16,0,0,0,2,100,100,0,0,525347,90849,34900,88923
12000,12000,12000, 60 months,11.47%,263.74,B,B5,Education Consultant,1 year,RENT,40000,Source Verified,16-Mar,Current,n,,,debt_consolidation,Debt consolidation,551xx,MN,13.56,1,03-Mar,1,5,,6,0,2996,11.30%,14,w,8732.36,8732.36,5259.51,5259.51,3267.64,1991.87,0,0,0,17-Dec,263.74,18-Jan,17-Dec,0,,1,Individual,,,,0,0,64670,0,1,0,0,134,61674,,0,1,2996,11,26400,0,0,1,1,12934,13604,18,0,0,137,156,22,22,3,28,5,2,5,0,1,1,2,5,2,5,9,1,6,0,0,0,0,85.7,0,0,0,98634,64670,16600,72234
5000,5000,5000, 36 months,10.75%,163.11,B,B4,care giver,10+ years,RENT,25662,Source Verified,16-Mar,Current,n,,,debt_consolidation,,322xx,FL,26.52,0,07-Jan,0,,,6,0,6692,40.30%,14,w,2422.66,2422.66,3256.23,3256.23,2577.34,678.89,0,0,0,17-Dec,163.11,18-Jan,17-Dec,0,,1,Individual,,,,0,0,24756,2,2,3,3,5,18064,88,0,4,0,67,16600,0,8,0,7,4126,,,0,0,70,77,14,5,0,,,,,0,0,2,0,0,8,4,5,2,6,0,0,0,3,100,,0,0,37192,24756,0,20592
31750,31750,31750, 60 months,7.89%,642.11,A,A5,Regional Finance Manager,1 year,OWN,100000,Source Verified,16-Mar,Current,n,,,credit_card,Credit card refinancing,535xx,WI,12.47,0,Sep-00,0,,,11,0,31942,76.20%,25,w,22519.59,22519.59,12814.37,12814.37,9230.41,3583.96,0,0,0,17-Dec,642.11,18-Jan,17-Dec,0,,1,Individual,,,,0,0,320689,2,2,0,0,103,5750,34,0,0,14768,64,41900,0,0,6,2,29154,7114,80.6,0,0,115,186,44,6,3,44,,0,,0,5,6,6,7,5,7,14,6,11,0,0,0,2,100,66.7,0,0,343900,37692,36700,17000
35000,35000,35000, 60 months,18.25%,893.54,D,D3,Electrician ,10+ years,MORTGAGE,134000,Verified,16-Mar,Current,n,,,debt_consolidation,Debt consolidation,605xx,IL,25.69,0,Nov-96,0,,,23,0,41602,63%,26,w,26629.46,26629.46,17799.83,17799.83,8370.54,9429.29,0,0,0,17-Dec,893.54,18-Jan,17-Dec,0,108,1,Individual,,,,0,0,310728,1,4,3,4,7,44024,82,3,9,6819,63,66400,0,0,1,13,16354,6438,72,0,0,19,232,5,5,2,5,,7,,0,8,13,9,9,4,13,20,10,19,,0,0,6,100,50,0,0,355711,85626,51500,53811
6500,6500,6500, 36 months,13.67%,221.12,C,C3,Machine Operator,9 years,MORTGAGE,30000,Source Verified,16-Mar,Current,n,,,debt_consolidation,Debt consolidation,605xx,IL,23.4,1,04-Dec,3,17,,7,0,5960,54.20%,34,w,3217.34,3217.34,4412.53,4412.53,3282.66,1129.87,0,0,0,17-Dec,221.12,18-Jan,17-Dec,0,76,1,Individual,,,,0,0,13815,1,1,1,2,10,7855,79,1,5,3650,66,11000,1,0,4,9,2303,3640,62.1,0,0,127,128,3,3,2,3,,1,17,1,4,4,4,9,12,6,18,4,7,0,0,0,2,91.2,50,0,0,21000,13815,9600,10000
17200,17200,17200, 60 months,9.75%,363.34,B,B3,Paraprofessional,5 years,MORTGAGE,70000,Source Verified,16-Mar,Current,n,,,car,Car financing,825xx,WY,19.34,0,Apr-96,0,129,,6,0,28899,84.50%,45,w,12365.61,12365.61,7248.17,7248.17,4834.39,2413.78,0,0,0,17-Dec,363.34,18-Jan,17-Dec,0,129,1,Individual,,,,0,0,190343,2,1,1,3,4,51935,,1,1,2268,85,34200,0,4,1,4,31724,4382,34.6,0,0,104,239,3,3,3,53,,3,129,1,2,4,2,7,26,4,16,4,6,0,0,0,2,97.4,0,0,0,214582,80834,6700,50221
3600,3600,3600, 36 months,17.27%,128.84,D,D2,Pastor,10+ years,OWN,90000,Source Verified,16-Mar,Current,n,,,medical,Medical expenses,467xx,IN,27.8,0,01-Jun,1,41,,8,0,6277,83.70%,32,w,1829.41,1829.41,2569.89,2569.89,1770.59,799.3,0,0,0,17-Dec,128.84,18-Jan,17-Dec,0,,1,Individual,,,,0,1374,87820,0,6,2,3,7,81543,78,0,0,6277,78,7500,0,5,1,3,10978,223,96.6,0,0,159,177,27,7,0,27,,1,,0,1,1,1,10,19,2,13,1,8,0,0,0,2,96.9,100,0,0,132701,87820,6500,125201
20000,20000,20000, 36 months,9.16%,637.49,B,B2,Paramedic,8 years,MORTGAGE,67000,Source Verified,16-Mar,Current,n,,,debt_consolidation,Debt consolidation,560xx,MN,12.05,0,03-Jan,0,39,,6,0,18931,75.40%,14,w,9567.1,9567.1,12729.44,12729.44,10432.9,2296.54,0,0,0,17-Dec,637.49,18-Jan,17-Dec,0,,1,Individual,,,,0,0,27638,1,1,0,1,21,8707,59,2,2,12874,69,25100,0,0,0,3,5528,3612,83,0,0,74,158,1,1,0,1,,14,39,0,2,3,3,6,2,5,12,3,6,0,0,0,2,92.9,66.7,0,0,39958,27638,21200,14858
18000,18000,18000, 60 months,9.16%,375.05,B,B2,Corporate Recruiter,< 1 year,MORTGAGE,70000,Not Verified,16-Mar,Current,n,,,car,Car financing,852xx,AZ,7.39,0,08-Nov,0,,,5,0,4697,70.10%,9,w,12886.02,12886.02,7482.68,7482.68,5113.98,2368.7,0,0,0,17-Dec,375.05,18-Jan,17-Dec,0,,1,Individual,,,,0,0,23734,0,2,0,0,41,19037,93,0,1,3822,87,6700,0,0,1,1,4747,2003,70.1,0,0,88,66,22,22,0,22,,2,,0,3,3,3,3,6,3,3,3,5,0,0,0,0,100,33.3,0,0,27200,23734,6700,20500
20350,20350,20350, 60 months,15.31%,487.45,C,C5,Hairdresser,1 year,MORTGAGE,48500,Source Verified,16-Mar,Current,n,,,debt_consolidation,,190xx,PA,25.54,0,Jun-98,2,,50,16,1,17004,50.30%,55,w,15196.73,15196.73,9714.38,9714.38,5153.27,4561.11,0,0,0,17-Dec,487.45,18-Jan,17-Dec,0,,1,Individual,,,,0,0,22495,1,1,0,1,20,5491,33,5,10,4459,45,33800,0,0,5,11,1730,13400,54.3,0,0,165,213,3,3,6,3,,3,,0,8,10,8,19,13,15,36,10,16,0,0,0,5,100,37.5,1,0,50275,22495,29300,16475
3000,3000,3000, 36 months,11.47%,98.89,B,B5,Production,3 years,RENT,46500,Not Verified,16-Mar,Fully Paid,n,,,debt_consolidation,Debt consolidation,975xx,OR,8.1,0,07-Sep,0,,,4,0,2008,29.50%,6,w,0,0,3387.997388,3388,3000,388,0,0,0,17-Aug,1908.47,,17-Dec,0,,1,Individual,,,,0,0,9162,2,1,1,1,3,7154,89,1,2,1320,62,6800,1,0,1,3,2291,4792,29.5,0,0,102,25,5,3,0,5,,3,,0,3,3,3,3,3,3,3,3,4,0,0,0,2,100,33.3,0,0,14848,9162,6800,8048
29975,29975,29975, 60 months,13.67%,692.35,C,C3,Company driver,1 year,RENT,70000,Source Verified,16-Mar,Fully Paid,n,,,debt_consolidation,Debt consolidation,463xx,IN,17.9,0,05-Jul,0,40,,14,0,11290,43.10%,30,w,0,0,33985.26222,33985.26,29975,4010.26,0,0,0,17-Apr,26414.94,,17-Apr,0,40,1,Individual,,,,0,670,59882,0,5,0,2,24,48592,99,0,5,3326,69,26200,2,0,2,7,4277,14210,44.3,0,0,128,105,15,15,0,15,81,12,81,4,5,5,7,11,16,9,14,5,14,0,0,0,0,79.3,42.9,0,0,84500,59882,25500,58300
10000,10000,10000, 36 months,10.75%,326.21,B,B4,Dialysis technician ,1 year,RENT,48000,Source Verified,16-Mar,Current,n,,,debt_consolidation,Debt consolidation,209xx,MD,9.1,0,12-May,0,,,8,0,7447,39.20%,9,w,4287.71,4287.71,7012.26,7012.26,5712.29,1299.97,0,0,0,17-Dec,326.21,18-Jan,17-Dec,0,,1,Individual,,,,0,0,13337,0,2,1,1,11,5890,46,2,4,2217,42,19000,2,1,1,5,1667,9488,40.7,0,0,34,46,12,11,0,12,,11,,0,5,6,5,6,2,6,7,6,8,0,0,0,3,100,20,0,0,31910,13337,16000,12910
16550,16550,16550, 36 months,6.49%,507.17,A,A2,Dental Hygienst ,10+ years,OWN,40000,Not Verified,16-Mar,Current,n,,,credit_card,,320xx,FL,23.01,0,Sep-94,1,,,11,0,18655,50%,19,w,7753.32,7753.32,10131.47,10131.47,8796.68,1334.79,0,0,0,17-Dec,507.17,18-Jan,17-Dec,0,,1,Individual,,,,0,0,27724,1,1,0,0,50,9069,57,1,3,6271,50,37624,0,0,1,3,2520,5460,68,0,0,258,155,4,4,1,4,,0,,0,5,10,5,5,7,10,11,4,11,,0,0,1,100,40,0,0,53648,27724,27300,16024
5025,5025,5025, 36 months,17.27%,179.84,D,D2,NAS Billing Analyst,10+ years,MORTGAGE,47850,Source Verified,16-Mar,Fully Paid,n,,,debt_consolidation,Debt consolidation,760xx,TX,35.34,0,06-Jan,1,,59,11,1,5663,42.60%,21,f,0,0,6130.356905,6130.36,5025,1105.36,0,0,0,17-Nov,2902.88,,17-Nov,0,,1,Individual,,,,0,89,216649,1,3,0,1,23,45399,71,2,4,1163,66,13300,2,0,6,5,19695,1867,53.3,0,0,122,113,4,4,1,12,,4,,0,2,5,2,4,9,7,11,5,11,0,0,0,2,100,50,1,0,249344,51062,4000,64313
15000,15000,15000, 60 months,10.75%,324.27,B,B4,Supervisor,8 years,MORTGAGE,65000,Source Verified,16-Mar,Current,n,,,credit_card,Credit card refinancing,740xx,OK,19.28,0,01-Aug,0,39,,8,0,7660,62.80%,22,w,10633.86,10633.86,6729.04,6729.04,4366.14,2362.9,0,0,0,17-Dec,324.27,18-Jan,17-Dec,0,39,1,Individual,,,,0,174,150683,1,0,0,0,44,24120,48,0,1,5665,51,12200,0,2,2,2,18835,396,94.5,0,0,175,114,24,6,5,67,,7,,1,2,4,2,3,10,4,5,4,8,0,0,0,1,86.4,100,0,0,182959,31821,7200,50767
21000,21000,21000, 60 months,19.53%,550.9,D,D5,Human Resources,10+ years,MORTGAGE,65000,Verified,16-Mar,Current,n,,,credit_card,Credit card refinancing,430xx,OH,43.83,1,Mar-00,2,15,,13,0,124946,65.50%,25,w,16103.08,16103.08,10972.43,10972.43,4896.92,6075.51,0,0,0,17-Dec,550.9,18-Jan,17-Dec,0,,1,Individual,,,,0,0,224465,1,4,0,2,16,79840,79,3,6,24960,73,144600,2,1,2,8,17267,12271,74.3,0,0,180,192,5,5,2,5,,1,,0,3,5,4,6,11,8,12,5,13,0,0,0,3,96,50,0,0,276173,204786,47800,106573
22000,22000,22000, 36 months,5.32%,662.53,A,A1,State Quota Source Manager,10+ years,OWN,70000,Not Verified,16-Mar,Current,n,,,credit_card,Credit card refinancing,360xx,AL,8.53,0,Aug-96,0,35,,7,0,21631,46.60%,20,w,9593.99,9593.99,13880.62,13880.62,12406.01,1474.61,0,0,0,17-Dec,662.53,18-Jan,17-Dec,0,35,1,Individual,,,,0,0,21631,0,0,0,0,32,0,,0,2,13510,47,46400,1,7,2,2,3605,5182,79.7,0,0,119,91,17,17,0,17,,12,,1,2,5,3,4,11,7,8,5,7,0,0,0,0,95,50,0,0,46400,21631,25500,0
30000,30000,30000, 36 months,15.31%,1044.52,C,C5,Owner,10+ years,MORTGAGE,60000,Not Verified,16-Mar,Charged Off,n,,,debt_consolidation,Debt consolidation,774xx,TX,29,0,Dec-85,0,,,16,0,23566,35.50%,40,w,0,0,12483.21,12483.21,8521.92,3961.29,0,0,0,17-Apr,1044.52,,17-Oct,0,,1,Individual,,,,0,0,182101,1,1,1,1,7,44314,,4,9,4076,36,66400,2,6,7,10,11381,18634,31,0,0,137,363,5,5,2,20,,7,,0,3,9,5,11,10,14,28,9,16,0,0,0,5,100,0,0,0,235449,67880,27000,47403
6000,6000,6000, 36 months,10.75%,195.73,B,B4,Revenue Tax Auditor,5 years,RENT,65000,Source Verified,16-Mar,Fully Paid,n,,,debt_consolidation,Debt consolidation,770xx,TX,14.62,7,05-Nov,0,15,,17,0,6626,43.90%,30,w,0,0,6748.073243,6748.07,6000,748.07,0,0,0,17-Sep,3623.56,,17-Sep,0,22,1,Individual,,,,0,335,91902,0,10,2,5,7,85276,102,0,2,2814,93,15100,1,1,0,7,5406,3288,66.1,0,0,124,111,18,7,0,18,22,13,22,5,3,5,3,5,18,7,12,5,17,0,0,5,2,72.4,66.7,0,0,99157,91902,9700,84057
21000,21000,21000, 60 months,19.53%,550.9,D,D5,Consultant,10+ years,MORTGAGE,130000,Source Verified,16-Mar,Charged Off,n,,,small_business,Business,088xx,NJ,24.69,0,01-Feb,0,39,37,17,5,20833,43.80%,28,w,0,0,3293.32,3293.32,1306.92,1986.4,0,0,0,16-Oct,550.9,,17-Dec,0,69,1,Individual,,,,0,3863,61312,5,4,3,3,2,40479,76,3,7,6812,61,47600,1,0,1,10,3607,22631,44.4,0,0,140,181,0,0,0,5,39,12,39,3,5,10,6,9,9,13,19,10,17,0,0,0,6,78.6,33.3,0,2,101054,61312,40700,53454
24000,24000,24000, 60 months,14.46%,564.18,C,C4,Director of AHC Branch,10+ years,MORTGAGE,65000,Not Verified,16-Mar,Current,n,,,debt_consolidation,Debt consolidation,720xx,AR,27.51,1,Mar-99,1,23,,12,0,30389,52%,29,w,17823.02,17823.02,11270.47,11270.47,6176.98,5093.49,0,0,0,17-Dec,564.18,18-Jan,17-Dec,0,,1,Individual,,,,0,0,61781,1,1,0,1,13,31392,,3,4,9946,52,58400,1,0,2,5,5148,22360,55.4,0,0,161,204,6,6,2,6,27,4,23,0,5,6,8,14,10,11,17,6,12,0,0,0,3,89.7,62.5,0,0,95074,61781,50100,36674
5000,5000,5000, 36 months,9.75%,160.75,B,B3,,n/a,RENT,26000,Verified,16-Mar,Current,n,,,credit_card,Credit card refinancing,600xx,IL,27.29,0,05-Apr,0,,,7,0,9221,75%,12,w,2402.7,2402.7,3209.58,3209.58,2597.3,612.28,0,0,0,17-Dec,160.75,18-Jan,17-Dec,0,,1,Individual,,,,0,0,25382,1,1,0,1,18,16161,82,1,1,5295,79,12300,0,0,0,2,3626,2757,75.2,0,0,75,131,3,3,0,3,,18,,0,5,6,5,7,4,6,8,6,7,0,0,0,1,100,80,0,0,32086,25382,11100,19786
10000,10000,10000, 60 months,19.53%,262.34,D,D5,lpn/charge nurse,4 years,OWN,52000,Source Verified,16-Mar,Fully Paid,n,,,other,Other,317xx,GA,15,0,Oct-00,1,44,52,4,2,1077,35.90%,12,w,0,0,11127.83,11127.83,10000,1127.83,0,0,0,16-Nov,9575.49,,17-Dec,0,44,1,Individual,,,,0,622,15886,2,1,4,5,2,14809,99,0,0,1007,88,3000,3,0,2,5,3972,1623,39.9,0,0,101,185,25,2,0,25,49,4,49,2,2,2,2,3,7,3,5,2,4,0,0,0,4,83.3,50,0,0,18000,15886,2700,15000
5000,5000,5000, 36 months,11.47%,164.81,B,B5,resdent tech,10+ years,MORTGAGE,56000,Source Verified,16-Mar,Fully Paid,n,,,debt_consolidation,Debt consolidation,719xx,AR,8.04,1,Jul-94,2,2,,7,0,748,3.40%,50,w,0,0,5548.297393,5548.3,5000,548.3,0,0,0,17-May,3576.95,,17-Jun,0,2,1,Individual,,,,1,0,11129,2,2,2,2,4,10381,93,0,4,214,33,22300,2,4,8,6,1590,21552,1.1,1,0,151,260,14,4,8,14,81,2,2,1,2,3,4,19,13,5,29,3,7,0,0,1,2,96,0,0,0,33423,11129,21800,11123
10000,10000,10000, 36 months,5.32%,301.15,A,A1,Regional Director of Development,< 1 year,RENT,80000,Verified,16-Mar,Current,n,,,debt_consolidation,Debt consolidation,244xx,VA,23.45,0,Jul-95,0,,,11,0,9914,28.70%,27,w,4641.81,4641.81,6017.09,6017.09,5358.19,658.9,0,0,0,17-Dec,301.15,18-Jan,17-Dec,0,,1,Individual,,,,0,0,67974,1,4,1,2,6,54959,77,0,0,4999,57,34600,0,0,1,2,6797,18686,34.7,0,0,210,248,81,6,0,120,,7,,0,4,4,4,5,18,5,7,4,11,0,0,0,1,100,0,0,0,120213,67974,28600,71040
5000,5000,5000, 36 months,10.75%,163.11,B,B4,Driver,10+ years,MORTGAGE,48000,Source Verified,16-Mar,Charged Off,n,,,debt_consolidation,,891xx,NV,17.13,2,04-Jun,1,7,,8,0,4023,57.50%,17,w,0,0,1462.02,1462.02,1103.23,358.79,0,0,0,17-Jan,163.11,,17-Sep,0,30,1,Individual,,,,0,0,97518,2,1,0,0,44,15084,55,2,2,2417,56,7000,0,0,3,2,12190,2244,53.2,0,0,103,134,0,0,5,0,26,0,26,1,2,3,3,5,3,6,8,4,8,0,0,0,2,62.5,33.3,0,0,134265,19107,4800,27265
8400,8400,8400, 36 months,11.47%,276.88,B,B5,Floater for Midwest region,10+ years,MORTGAGE,65000,Source Verified,16-Mar,Charged Off,n,,,debt_consolidation,Debt consolidation,462xx,IN,28.53,0,Feb-96,2,,,13,0,9801,49.80%,23,w,0,0,4144.68,4144.68,2487.13,856.08,0,801.47,144.2646,17-Apr,276.88,,17-Oct,0,,1,Individual,,,,0,0,94187,1,3,0,3,16,30091,63,1,2,4458,59,19700,0,1,2,5,7245,3039,74.7,0,0,47,56,2,2,3,19,,2,,0,4,5,6,7,8,9,11,5,13,0,0,0,1,100,50,0,0,130636,39892,12000,48011
20000,20000,20000, 60 months,9.16%,416.73,B,B2,Reliability Engineer,1 year,MORTGAGE,77000,Not Verified,16-Mar,Current,n,,,home_improvement,Home improvement,606xx,IL,13.75,0,05-Mar,1,,,14,0,4204,13.90%,19,w,14317.63,14317.63,8314.24,8314.24,5682.37,2631.87,0,0,0,17-Dec,416.73,18-Jan,17-Dec,0,,1,Individual,,,,0,0,25031,0,8,0,0,46,20827,38,2,3,650,30,30200,1,0,2,3,1788,21491,3.6,0,0,127,132,9,9,0,10,,3,,0,2,4,4,6,9,6,10,4,14,0,0,0,2,100,0,0,0,84769,25031,22300,54569
35000,35000,35000, 36 months,18.99%,1282.79,D,D4,Installation Manager,1 year,OWN,78000,Verified,16-Mar,Fully Paid,n,,,debt_consolidation,Debt consolidation,531xx,WI,29.95,0,Apr-99,1,67,,11,0,24166,70.50%,21,w,0,0,41823.54848,41823.55,35000,6823.55,0,0,0,17-Jul,262.27,,17-Jun,0,,1,Individual,,,,0,0,87191,1,4,0,4,15,63025,72,3,3,16542,71,34300,1,1,5,7,8719,10134,70.5,0,0,118,164,6,6,2,6,,6,67,0,5,5,6,6,11,7,8,5,11,0,0,0,3,95.2,33.3,0,0,122219,87191,34300,87919
12000,12000,12000, 60 months,13.67%,277.18,C,C3,Printer,1 year,RENT,33280,Source Verified,16-Mar,Current,n,,,credit_card,Credit card refinancing,972xx,OR,22.13,0,03-Dec,0,40,,5,0,25941,56.90%,6,w,8864.52,8864.52,5525.37,5525.37,3135.48,2389.89,0,0,0,17-Dec,277.18,18-Jan,17-Dec,0,,1,Individual,,,,0,0,25941,0,0,0,0,,0,,0,0,7753,57,45600,0,0,0,0,5188,15759,62.2,0,0,,147,49,49,0,49,40,13,40,0,4,4,4,4,0,5,6,4,5,0,0,0,0,83.3,50,0,0,45600,25941,41700,0
13600,13600,13600, 36 months,7.39%,422.36,A,A4,ENGINEER,4 years,RENT,82000,Source Verified,16-Mar,Current,n,,,credit_card,Credit card refinancing,852xx,AZ,20.72,0,04-Sep,1,46,,23,0,13434,62.80%,34,w,6417.35,6417.35,8473.69,8473.69,7182.65,1291.04,0,0,0,17-Dec,422.36,18-Jan,17-Dec,0,48,1,Individual,,,,0,0,126522,1,21,1,4,6,113088,96,0,0,9644,91,21400,1,0,1,4,5501,7966,62.8,0,0,138,133,93,6,0,110,46,2,46,3,2,2,2,3,30,2,4,2,23,0,0,0,1,92.6,0,0,0,138725,126522,21400,117325
5500,5500,5500, 36 months,5.32%,165.64,A,A1,Financial Analyst,5 years,RENT,85500,Not Verified,16-Mar,Current,n,,,credit_card,Credit card refinancing,222xx,VA,12.2,0,Apr-75,1,33,,9,0,6341,11.50%,15,w,2552.66,2552.66,3315.09,3315.09,2947.34,367.75,0,0,0,17-Dec,165.64,18-Jan,17-Dec,0,,1,Individual,,,,0,0,29661,1,3,1,1,2,23320,82,0,2,5404,35,55300,0,0,2,3,4944,48959,11.5,0,0,114,491,14,2,0,17,,2,33,0,2,2,6,8,6,6,9,2,9,0,0,0,1,93.3,0,0,0,83842,29661,55300,28542
35000,35000,35000, 60 months,20.75%,941.96,E,E2,Coiler,3 years,MORTGAGE,85000,Source Verified,16-Mar,Fully Paid,n,,,debt_consolidation,Debt consolidation,144xx,NY,24.98,0,08-Dec,1,,,9,0,10167,46.60%,19,w,0,0,37226.47,37226.47,35000,2226.47,0,0,0,16-Aug,509.1,,17-Dec,0,,1,Individual,,,,0,0,161643,0,3,0,3,14,73863,83,0,1,5109,71,21800,5,1,2,4,17960,4833,67.8,0,0,87,65,22,14,1,22,,5,,0,3,3,3,4,9,5,9,3,9,0,0,0,0,100,33.3,0,0,193751,84030,15000,87951
4000,4000,4000, 36 months,6.97%,123.46,A,A3,Terminal Manager,2 years,RENT,94500,Source Verified,16-Mar,Current,n,,,car,Car financing,629xx,IL,10.07,0,Dec-94,0,36,,9,0,3532,12.70%,23,w,1880.91,1880.91,2466.1,2466.1,2119.09,347.01,0,0,0,17-Dec,123.46,18-Jan,17-Dec,0,,1,Individual,,,,0,2070,15723,1,3,1,2,12,12191,39,3,4,2728,27,27800,0,2,7,6,1747,24268,12.7,0,0,226,255,3,3,1,3,36,0,36,0,4,4,6,11,7,6,15,4,9,0,0,0,4,82.6,0,0,0,59233,15723,27800,31433
30000,30000,30000, 60 months,13.67%,692.93,C,C3,President,3 years,MORTGAGE,70000,Verified,16-Mar,Charged Off,n,,,major_purchase,Major purchase,440xx,OH,25.2,2,03-Oct,2,65,,19,0,2046,9%,29,w,0,0,8962.52,8962.52,4890.79,4071.73,0,0,0,17-May,692.93,,17-Nov,1,14,1,Individual,,,,0,0,98312,1,7,0,0,33,52095,66,1,1,1591,9,23450,0,1,5,2,5174,2494,9,0,0,149,140,6,6,1,25,,1,,0,9,11,12,12,11,11,17,7,19,,0,2,2,93,0,0,0,147126,54141,22450,79196
5000,5000,5000, 36 months,15.31%,174.09,C,C5,Supervisor,10+ years,MORTGAGE,57000,Source Verified,16-Mar,Current,n,,,home_improvement,Home improvement,197xx,DE,21.41,1,Nov-97,3,13,,9,0,4237,43.70%,20,w,2505.04,2505.04,3473.29,3473.29,2494.96,978.33,0,0,0,17-Dec,174.09,18-Jan,17-Dec,0,13,1,Individual,,,,0,200,219912,4,3,3,4,1,28978,98,1,1,2642,85,9700,3,3,6,5,24435,4763,45.9,0,0,138,220,2,1,2,2,25,1,25,3,3,4,3,4,10,4,8,4,9,0,0,1,4,78.9,0,0,0,311737,33215,8800,29622
6000,6000,6000, 36 months,14.46%,206.41,C,C4,Senior teller,2 years,MORTGAGE,33000,Source Verified,16-Mar,Fully Paid,n,,,debt_consolidation,Debt consolidation,960xx,CA,14.51,0,04-Jul,0,,,11,0,4544,26.40%,22,w,0,0,6680.598682,6680.6,6000,680.6,0,0,0,17-Feb,4832.55,,17-May,0,,1,Individual,,,,0,0,131824,2,1,0,2,20,3419,42,1,5,1141,31,17200,1,3,4,8,11984,5232,37,0,0,66,67,3,3,2,3,,8,,0,4,6,4,6,6,9,13,6,11,0,0,0,2,100,25,0,0,149847,7963,8300,8207
17600,17600,17600, 60 months,20.75%,473.67,E,E2,Laundering services,< 1 year,RENT,40000,Source Verified,16-Mar,Current,n,,,debt_consolidation,Debt consolidation,021xx,MA,22.95,0,07-Oct,1,,,13,0,20446,47.30%,19,w,13594.72,13594.72,9432.82,9432.82,4005.28,5427.54,0,0,0,17-Dec,473.67,18-Jan,17-Dec,0,,1,Individual,,,,0,0,24255,0,1,0,0,26,3809,38,0,4,5917,46,43200,1,0,1,4,1866,12754,61.6,0,0,64,101,15,15,0,15,,2,,0,6,6,7,9,3,12,16,6,13,0,0,0,0,100,42.9,0,0,53200,24255,33200,10000
16550,16550,16550, 36 months,14.46%,569.35,C,C4,petroleum supply specialist,4 years,MORTGAGE,33116.25,Source Verified,16-Mar,Fully Paid,n,,,debt_consolidation,Debt consolidation,840xx,UT,19.25,0,04-Oct,0,,,5,0,16169,79.30%,5,w,0,0,19208.69144,19208.69,16550,2658.69,0,0,0,17-Aug,10695.03,,17-Aug,0,,1,Individual,,,,0,0,19705,0,2,0,0,29,3536,38,0,0,7132,67,20400,0,2,0,0,3941,4231,79.3,0,0,37,137,43,29,0,43,,,,0,3,3,3,3,2,3,3,3,5,0,0,0,0,100,66.7,0,0,29623,19705,20400,9223
3500,3500,3500, 36 months,15.31%,121.87,C,C5,Ophthalmic Technician ,< 1 year,RENT,23000,Source Verified,16-Mar,Current,n,,,debt_consolidation,Debt consolidation,781xx,TX,32.99,0,08-Sep,0,,,4,0,3066,28.40%,11,w,1753.37,1753.37,2431.45,2431.45,1746.63,684.82,0,0,0,17-Dec,121.87,18-Jan,17-Dec,0,,1,Individual,,,,0,0,35578,0,1,1,3,8,32512,,1,1,2806,27,10800,5,1,9,5,8895,7734,28.4,0,0,90,36,9,8,0,9,,8,,0,2,2,2,3,7,2,3,2,4,0,0,0,3,100,0,0,0,46433,35578,10800,35033
